,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_log,distrito_barajas,distrito_carabanchel,distrito_centro,distrito_chamartín,distrito_chamberí,distrito_ciudad_lineal,distrito_fuencarral___el_pardo,distrito_hortaleza,distrito_latina,distrito_moncloa___aravaca,distrito_moratalaz,distrito_puente_de_vallecas,distrito_retiro,distrito_salamanca,distrito_san_blas___canillejas,distrito_tetuán,distrito_usera,distrito_vicálvaro,distrito_villa_de_vallecas,distrito_villaverde,rt_hotel_room,rt_private_room,rt_shared_room,air_conditioning,kitchen_and_else,tv,wifi,white_goods,elevator,long_term_stays,Sentiment_Score_Afinn,commo
8831,861384733706924002,1,100,100,0.0,5.0,2,1,1,1,31.0,1,1125,167,99,65,4.58,4.66,4.77,4.6,4.6,4.13,4.55,0,4.3,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,5.282828282828283,1
8832,861460022464611625,1,100,90,0.0,14.0,4,1,1,1,55.0,32,1125,322,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0,1
8833,861572583300087640,4,0,67,0.0,6.0,2,1,1,1,98.0,1,365,170,14,0,4.29,4.29,4.14,4.64,4.79,4.36,3.93,1,0.61,4.584967478670572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4.714285714285714,0
8834,856422146627735521,1,100,100,1.0,6.0,1,1,1,1,35.0,28,365,292,9,6,5.0,5.0,5.0,5.0,5.0,4.78,4.44,1,0.44,3.5553480614894135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,6.666666666666667,0
8835,856440684970604212,4,0,0,0.0,182.0,2,1,1,1,59.0,30,180,280,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.07753744390572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0
8836,856499278324850847,1,100,100,1.0,1.0,4,2,2,2,154.0,10,365,53,26,13,4.96,4.88,4.96,5.0,4.88,4.96,4.96,0,1.1,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,11.423076923076923,0
8837,856581707262493280,1,100,100,1.0,1.0,2,1,1,1,97.0,2,30,68,64,32,4.81,4.83,4.89,4.63,4.89,4.89,4.7,1,2.7,4.574710978503383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,8.857142857142858,1
8838,856628063150918536,2,100,69,0.0,1.0,3,1,1,1,64.0,2,365,243,34,19,4.59,4.65,4.44,4.85,4.88,4.59,4.21,0,1.87,4.1588830833596715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5588235294117645,1
8839,856960094430188342,2,100,100,0.0,1.0,4,1,2,3,122.0,4,365,271,86,42,4.69,4.67,4.71,4.66,4.69,4.66,4.41,0,3.73,4.804021044733257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5.552941176470588,1
8840,856985626999044331,1,100,99,0.0,11.0,2,1,1,1,74.0,2,365,52,99,56,4.68,4.7,4.83,4.86,4.86,4.78,4.56,1,4.3,4.30406509320417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,7.408163265306122,1
8841,857059577196209527,1,100,97,1.0,1.0,2,1,1,1,59.0,1,365,260,17,14,4.82,4.94,4.82,4.82,4.94,4.65,4.71,0,1.29,4.07753744390572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,7.764705882352941,1
8842,861600157068237917,1,100,89,0.0,8.0,2,1,1,2,29.0,2,30,67,58,16,4.93,4.95,4.98,4.93,4.98,4.83,4.91,0,2.46,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,10.0,1
8843,861644902197540936,1,100,100,1.0,2.0,4,1,2,2,114.0,4,360,0,79,44,4.95,4.92,4.99,4.94,4.96,4.96,4.9,0,3.44,4.736198448394496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,11.759493670886076,1
8844,861654430179627831,1,100,100,1.0,30.0,4,1,1,2,138.0,2,365,221,79,41,4.91,4.85,4.91,4.96,4.95,4.94,4.75,1,3.43,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.948717948717949,1
8845,861665431083244385,3,90,51,1.0,1.0,2,1,1,1,90.0,3,730,7,45,23,4.93,4.93,4.93,4.98,4.96,4.93,4.78,0,1.92,4.499809670330265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10.77777777777778,1
8846,857128517611582684,1,100,96,0.0,1.0,2,1,1,1,68.0,1,1125,315,71,50,4.63,4.83,4.61,4.82,5.0,4.48,4.42,0,3.03,4.219507705176107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5.72463768115942,1
8847,857130368090110771,1,100,100,0.0,70.0,2,1,1,1,108.0,30,365,61,6,2,5.0,5.0,5.0,5.0,5.0,4.33,4.5,1,0.3,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,12.4,1
8848,857670063427347471,1,100,100,1.0,30.0,4,1,0,2,125.0,2,365,231,124,67,4.83,4.83,4.92,4.85,4.94,4.85,4.74,1,5.3,4.8283137373023015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6.901639344262295,1
8849,857675278681579702,1,100,99,0.0,51.0,4,1,1,2,99.0,3,365,278,60,31,4.55,4.78,4.6,4.77,4.78,4.83,4.52,0,2.59,4.59511985013459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7.706896551724138,0
8850,857736016529395429,1,99,100,0.0,118.0,4,1,1,2,116.0,1,1125,299,12,3,4.42,4.58,4.58,4.25,4.5,4.42,4.08,1,0.52,4.7535901911063645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4.333333333333333,1
8851,857797304839215487,1,100,99,1.0,2.0,2,1,1,1,29.0,3,30,69,115,49,4.95,4.93,4.95,4.9,4.88,4.7,4.9,0,4.9,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,9.598214285714286,1
8852,861667497809720041,4,0,0,0.0,1.0,3,1,1,1,58.0,90,365,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.060443010546419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0
8853,861728518343635483,1,100,100,0.0,2.0,2,1,1,1,100.0,3,1125,8,131,69,4.79,4.85,4.76,4.64,4.91,4.96,4.66,1,5.69,4.605170185988092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.253846153846154,1
8854,861984645570763718,2,99,96,0.0,49.0,2,1,1,3,80.0,14,365,76,20,13,4.35,4.3,4.25,4.8,4.65,4.95,4.2,1,0.89,4.382026634673881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.35,0
8855,862009155140726497,1,100,100,1.0,5.0,4,1,1,2,130.0,2,365,281,88,48,4.69,4.68,4.89,4.89,4.75,4.94,4.63,1,3.91,4.867534450455582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.413793103448276,1
8856,857802143422646689,1,100,97,1.0,14.0,4,1,1,2,146.0,4,365,54,142,72,4.77,4.79,4.75,4.93,4.94,4.96,4.75,1,6.08,4.983606621708336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.35,1
8857,857853408605183414,1,100,99,1.0,428.0,5,2,3,3,159.0,1,365,292,61,34,4.89,4.82,4.9,4.89,4.97,4.77,4.77,1,2.64,5.0689042022202315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.80327868852459,1
8858,857896855823261115,1,87,81,0.0,2.0,6,1,0,3,102.0,2,89,2,79,37,4.75,4.72,4.9,4.76,4.86,4.32,4.58,0,3.41,4.624972813284271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,6.435897435897436,1
8859,857908678811987992,1,100,100,1.0,30.0,4,1,0,2,125.0,2,365,193,131,72,4.89,4.89,4.9,4.95,4.95,4.89,4.71,1,5.58,4.8283137373023015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.637795275590551,1
8860,857918778524571894,1,100,100,1.0,15.0,4,1,1,1,74.0,2,365,6,70,43,4.94,4.93,4.91,4.96,4.96,4.83,4.9,1,3.0,4.30406509320417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,6.828571428571428,1
8861,857947787575889667,4,20,0,0.0,2.0,3,1,1,2,65.0,2,365,234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.174387269895637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0,0
8862,857949097453689082,1,100,100,0.0,1.0,2,0,0,1,59.0,1,8,0,170,113,4.58,4.56,4.45,4.87,4.9,4.86,4.43,0,7.29,4.07753744390572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5.642857142857143,1
8863,862099228513582123,1,100,80,1.0,2.0,4,1,1,2,69.0,32,341,185,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.26,4.23410650459726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,9.0,1
8864,862230990363737176,2,100,100,1.0,2.0,3,1,1,2,127.0,25,720,68,14,8,5.0,4.86,4.79,5.0,4.93,5.0,4.79,1,0.66,4.844187086458591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,12.785714285714286,1
8865,862246946353143713,1,100,96,1.0,1.0,1,1,1,1,37.0,3,30,43,70,36,4.9,4.91,4.86,4.94,4.94,4.86,4.86,0,3.04,3.6109179126442243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,10.26086956521739,1
8866,857986153776508846,1,100,98,0.0,41.0,4,1,2,2,115.0,90,360,68,12,6,4.75,4.83,4.5,5.0,5.0,4.83,4.42,1,0.52,4.74493212836325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.818181818181818,1
8867,858320593141148454,1,100,100,1.0,30.0,4,1,1,2,140.0,2,365,215,49,23,4.78,4.92,4.82,4.82,4.94,4.84,4.65,1,2.08,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.895833333333333,1
8868,858409598277379276,1,100,100,0.0,2.0,4,1,0,2,83.0,3,365,236,52,26,4.75,4.92,4.75,4.81,4.88,4.85,4.69,1,2.3,4.418840607796598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5.9423076923076925,1
8869,858610010981398980,1,100,100,0.0,51.0,4,2,2,3,204.0,1,365,225,24,9,4.75,4.88,4.92,4.5,4.75,4.75,4.54,1,1.05,5.318119993844216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,8.166666666666666,0
8870,858628925684551246,1,100,100,0.0,365.0,4,2,2,3,423.0,1,1125,323,32,20,4.75,4.88,4.91,4.94,4.81,4.88,4.75,1,1.42,6.0473721790462776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.67741935483871,1
8871,858691234795568975,3,97,47,1.0,7.0,3,1,1,2,120.0,6,30,280,74,29,4.82,4.78,4.89,4.84,4.92,4.92,4.68,0,3.17,4.787491742782046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7.5,0
8872,862257795212164053,1,100,96,0.0,2.0,2,1,1,1,30.0,3,11,28,74,31,4.97,4.96,4.99,4.99,4.99,4.84,4.97,0,3.16,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,10.027397260273972,1
8873,858703606447065590,4,20,17,0.0,10.0,5,2,2,3,193.0,30,365,365,16,3,4.75,4.56,4.5,4.63,4.38,4.88,4.44,0,0.69,5.262690188904886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6.25,0
8874,858748940545303702,1,100,100,1.0,30.0,4,1,1,2,138.0,2,365,212,66,24,4.89,4.89,5.0,4.94,4.94,4.94,4.76,1,2.81,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8.65079365079365,1
8875,859072987646569497,1,100,100,1.0,30.0,4,1,1,2,126.0,2,365,233,55,43,4.76,4.84,4.84,4.85,4.95,4.96,4.69,1,2.98,4.836281906951478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.418181818181818,1
8876,859073444075382161,1,100,100,1.0,30.0,4,1,1,2,133.0,2,365,0,55,20,4.85,4.89,4.82,4.75,4.89,4.91,4.76,1,2.38,4.890349128221754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.345454545454546,1
8877,859122238177268146,2,99,98,0.0,853.0,4,2,2,4,185.0,31,330,182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.220355825078324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
8878,862295519328039648,1,100,100,1.0,7.0,1,1,1,1,51.0,1,30,3,12,4,4.33,4.25,4.83,4.83,4.92,4.42,4.17,1,0.52,3.9318256327243257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.916666666666667,0
8879,862306299036759121,1,100,100,0.0,5.0,4,1,1,2,99.0,5,365,114,7,6,4.86,4.86,5.0,5.0,5.0,5.0,4.71,1,0.3,4.59511985013459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.833333333333333,0
8880,862327689077101853,2,100,90,0.0,47.0,4,1,2,2,150.0,4,365,36,15,7,4.8,4.8,4.6,4.67,4.6,5.0,4.73,1,0.66,5.0106352940962555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8.733333333333333,1
8881,862630154745258091,1,100,100,0.0,36.0,6,1,2,2,130.0,5,700,231,95,60,4.75,4.75,4.71,4.75,4.82,4.85,4.65,1,4.18,4.867534450455582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.526881720430108,1
8882,862705598244815872,1,100,100,1.0,30.0,4,1,1,2,138.0,2,365,227,51,18,4.84,4.76,4.86,4.92,5.0,4.9,4.61,1,2.2,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6.215686274509804,1
8883,862728754324018131,1,100,100,1.0,30.0,4,1,1,2,138.0,2,365,0,76,31,4.93,4.96,4.95,4.88,4.93,4.97,4.87,1,3.25,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8.527027027027026,1
8884,862731299908067459,1,100,100,0.0,2.0,2,1,1,2,90.0,1,1125,15,146,69,4.75,4.79,4.79,4.86,4.82,4.92,4.68,1,6.26,4.499809670330265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6.883561643835616,1
8885,862781307432507675,1,100,100,0.0,3.0,2,1,1,1,198.0,1,365,355,6,6,4.67,4.67,5.0,4.67,4.67,4.67,4.67,1,0.58,5.288267030694535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,10.666666666666666,1
8886,862794259716601687,1,100,100,0.0,3.0,2,1,1,1,211.0,1,365,177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.351858133476067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0.0,1
8887,859147643138737742,1,100,100,0.0,21.0,4,1,1,2,143.0,3,1125,98,22,8,4.77,4.64,4.91,4.55,4.64,4.91,4.59,1,0.94,4.962844630259907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,7.454545454545454,1
8888,859155652059754140,1,99,99,1.0,18.0,6,2,3,6,215.0,1,365,246,145,98,4.87,4.88,4.91,4.93,4.97,4.98,4.87,0,7.84,5.3706380281276624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7.601398601398602,1
8889,859174876030814797,2,98,100,0.0,259.0,2,1,1,1,154.0,30,1125,2,1,0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1,0.04,5.0369526024136295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-20.0,1
8890,859222298309004963,1,100,100,0.0,3.0,5,1,2,5,86.0,1,365,285,8,8,4.38,4.63,4.5,4.38,4.38,4.5,4.25,1,1.38,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.875,1
8891,859512781974674947,1,100,100,0.0,2.0,4,1,1,2,103.0,3,365,262,5,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.22,4.634728988229636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,9.0,1
8892,866715377788802574,0,0,50,0.0,3.0,1,1,1,1,45.0,6,365,364,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.11,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,13.0,1
8893,866748775503209142,1,100,100,0.0,7.0,4,2,2,3,140.0,30,90,71,57,23,4.82,4.81,4.79,4.96,4.91,4.91,4.74,1,2.51,4.941642422609304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5.946428571428571,1
8894,862842416332380210,1,90,100,1.0,2.0,2,1,1,1,84.0,1,365,354,10,8,4.8,4.8,4.8,4.7,5.0,5.0,4.6,1,0.47,4.430816798843313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.777777777777778,1
8895,862881565349918334,2,100,98,0.0,4.0,1,1,2,1,24.0,1,60,336,69,48,4.55,4.72,4.46,4.65,4.7,4.51,4.72,0,2.97,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,5.838235294117647,0
8896,862900577627154156,1,90,99,0.0,1.0,2,1,1,1,66.0,2,365,12,68,36,4.53,4.56,4.62,4.71,4.71,4.85,4.32,0,2.92,4.189654742026425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7.121212121212121,0
8897,862942182440374314,1,100,99,0.0,216.0,4,1,1,1,83.0,1,1125,61,10,4,4.3,4.5,4.3,4.5,4.7,4.1,4.2,1,0.43,4.418840607796598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3.9,0
8898,862945987642116253,1,100,99,0.0,216.0,4,1,1,2,86.0,1,1125,270,26,1,4.15,4.54,4.5,4.42,4.46,4.35,4.23,1,1.14,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4.96,0
8899,866770963744483601,1,100,99,0.0,6.0,2,1,1,1,99.0,1,365,72,185,97,4.64,4.69,4.75,4.85,4.87,4.61,4.43,1,7.95,4.59511985013459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5.251366120218579,0
8900,867128814036922735,1,100,99,0.0,11.0,2,1,1,1,108.0,3,36,56,33,14,4.61,4.58,4.52,4.88,4.91,4.94,4.3,1,1.45,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.125,1
8901,867197202666800810,2,98,100,0.0,259.0,2,1,1,1,136.0,30,1125,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.912654885736052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
8902,867240806228932831,1,100,100,1.0,12.0,4,1,1,2,120.0,1,365,247,18,3,4.44,4.44,4.44,4.83,4.78,4.78,4.33,1,0.8,4.787491742782046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3.888888888888889,1
8903,867253125857205794,1,100,100,1.0,12.0,6,2,2,3,176.0,1,365,252,50,29,4.74,4.74,4.76,4.86,4.94,4.82,4.66,1,2.19,5.170483995038151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.0,1
8904,867332837551441575,0,0,0,0.0,2.0,1,1,1,1,64.0,1,365,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.1588830833596715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.0,0
8905,867340719553654016,1,100,100,1.0,4.0,6,2,3,5,339.0,1,1125,46,119,73,4.85,4.9,4.88,4.83,4.78,4.84,4.78,1,5.17,5.82600010738045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.612068965517242,1
8906,867351151869877808,1,100,99,1.0,428.0,4,1,2,3,176.0,1,365,67,14,6,4.93,4.93,5.0,4.64,4.86,5.0,4.79,1,0.65,5.170483995038151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,8.0,0
8907,863037549220062883,1,88,71,1.0,1.0,4,1,2,3,182.0,1,1125,339,14,10,4.79,4.79,4.93,4.07,4.29,4.29,4.57,0,0.68,5.204006687076795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,7.428571428571429,1
8908,863416690141188551,1,99,100,0.0,4.0,6,2,2,2,177.0,1,365,223,177,104,4.45,4.54,4.31,4.5,4.51,4.93,4.5,1,7.61,5.176149732573829,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6.062857142857143,1
8909,863441008232973861,1,92,100,0.0,8.0,2,1,1,1,44.0,2,365,337,46,22,4.33,4.37,4.11,4.54,4.63,4.76,4.33,1,2.03,3.784189633918261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6.260869565217392,0
8910,863470688635709358,4,21,0,0.0,12.0,5,1,2,4,116.0,1,30,332,4,0,4.5,4.75,4.5,4.5,4.5,5.0,5.0,0,0.18,4.7535901911063645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.75,1
8911,863501218280755194,1,100,100,1.0,1.0,2,1,1,1,102.0,4,365,35,72,44,4.88,4.93,4.96,4.94,4.9,4.86,4.82,1,3.19,4.624972813284271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.085714285714285,0
8912,863520371190368322,1,100,94,1.0,2.0,5,1,3,3,99.0,2,365,46,65,39,4.66,4.71,4.83,4.8,4.94,4.63,4.66,0,2.87,4.59511985013459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6.492307692307692,1
8913,863567188894439888,1,100,100,1.0,30.0,4,1,0,2,125.0,2,365,225,117,69,4.8,4.79,4.92,4.88,4.93,4.86,4.64,1,5.04,4.8283137373023015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.176991150442478,1
8914,867913383219281095,1,100,100,1.0,2.0,1,1,1,1,40.0,5,1125,359,24,17,5.0,5.0,5.0,5.0,5.0,4.96,4.96,0,1.05,3.6888794541139363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,12.0,1
8915,868050285054111470,1,96,98,0.0,2.0,2,1,1,1,31.0,1,1125,4,129,70,4.5,4.54,4.59,4.5,4.63,4.8,4.51,0,5.57,3.4339872044851463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,5.118110236220472,0
8916,868061596800617075,1,95,100,1.0,1.0,6,2,2,4,222.0,1,1125,53,92,70,4.88,4.9,4.85,4.84,4.76,4.95,4.72,1,4.76,5.402677381872279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.797752808988765,1
